,CustomerID,Total_value,M,Loyalty_levels,Cluster
1280,14067.0,374.7,3,Gold,1
1281,14068.0,265.85,4,Silver,1
1282,14071.0,1306.1599999999999,2,Platinum,0
1283,14073.0,139.54,4,Silver,1
1284,14075.0,942.26,2,Platinum,0
1285,14076.0,118.67,4,Silver,1
1286,14077.0,499.4200000000001,3,Gold,1
1287,14078.0,1049.37,2,Platinum,0
1288,14079.0,375.0999999999999,3,Gold,1
1289,14080.0,45.599999999999994,4,Silver,1
1290,14081.0,891.77,2,Platinum,0
1291,14082.0,182.24999999999997,4,Silver,1
1292,14083.0,1002.9000000000001,2,Platinum,0
1293,14085.0,4408.540000000001,1,Diamond,0
1294,14087.0,178.72,4,Silver,1
1295,14088.0,50415.490000000005,1,Diamond,0
1296,14089.0,158.75,4,Silver,1
1297,14090.0,76.32000000000001,4,Silver,1
1298,14092.0,4063.1000000000004,1,Diamond,0
1299,14093.0,433.85999999999996,3,Gold,1
1300,14096.0,57120.91,1,Diamond,0
1301,14098.0,147.34999999999997,4,Silver,1
1302,14099.0,3092.97,1,Diamond,0
1303,14100.0,191.95000000000002,4,Silver,1
1304,14101.0,5976.790000000001,1,Diamond,0
1305,14102.0,1060.33,2,Platinum,0
1306,14104.0,216.20999999999998,4,Silver,1
1307,14105.0,1260.33,2,Platinum,0
1308,14107.0,2688.48,1,Diamond,0
1309,14108.0,594.1600000000001,3,Gold,1
1310,14109.0,80.19999999999999,4,Silver,1
1311,14110.0,5669.650000000001,1,Diamond,0
1312,14111.0,688.6,2,Platinum,1
1313,14112.0,2774.17,1,Diamond,0
1314,14113.0,1377.92,2,Platinum,0
1315,14114.0,386.53,3,Gold,1
1316,14116.0,1382.7399999999998,2,Platinum,0
1317,14117.0,90.0,4,Silver,1
1318,14119.0,1.0,4,Silver,3
1319,14121.0,2740.3,1,Diamond,0
1320,14124.0,419.58000000000004,3,Gold,1
1321,14125.0,2720.63,1,Diamond,0
1322,14126.0,643.6300000000001,3,Gold,1
1323,14127.0,709.7099999999999,2,Platinum,1
1324,14128.0,637.5000000000002,3,Gold,1
1325,14129.0,1123.8600000000001,2,Platinum,0
1326,14130.0,480.9100000000001,3,Gold,1
1327,14132.0,3580.13,1,Diamond,0
1328,14133.0,590.3399999999999,3,Gold,1
1329,14135.0,4690.3099999999995,1,Diamond,0
1330,14138.0,965.8800000000002,2,Platinum,0
1331,14139.0,415.81999999999994,3,Gold,1
1332,14140.0,920.05,2,Platinum,0
1333,14141.0,879.03,2,Platinum,0
1334,14142.0,311.81,3,Gold,1
1335,14143.0,115.8,4,Silver,1
1336,14145.0,3148.2,1,Diamond,0
1337,14146.0,2949.57,1,Diamond,0
1338,14147.0,468.4,3,Gold,1
1339,14148.0,157.2,4,Silver,1
1340,14149.0,259.43,4,Silver,1
1341,14150.0,658.64,2,Platinum,1
1342,14152.0,611.09,3,Gold,1
1343,14154.0,1345.62,2,Platinum,0
1344,14155.0,118.75,4,Silver,1
1345,14156.0,113214.59,1,Diamond,0
1346,14157.0,392.44000000000005,3,Gold,1
1347,14158.0,507.65999999999997,3,Gold,1
1348,14159.0,4615.639999999999,1,Diamond,0
1349,14161.0,1097.62,2,Platinum,0
1350,14162.0,289.36,4,Silver,1
1351,14163.0,2445.9100000000003,1,Diamond,0
1352,14164.0,1631.7700000000004,1,Diamond,0
1353,14165.0,120.44,4,Silver,1
1354,14167.0,562.59,3,Gold,1
1355,14171.0,363.79,3,Gold,1
1356,14173.0,450.8400000000001,3,Gold,1
1357,14174.0,134.46,4,Silver,1
1358,14175.0,3108.0600000000004,1,Diamond,0
1359,14176.0,574.0,3,Gold,1
1360,14177.0,544.51,3,Gold,1
1361,14178.0,1600.2600000000002,2,Platinum,0
1362,14179.0,701.5699999999999,2,Platinum,1
1363,14180.0,4640.77,1,Diamond,0
1364,14184.0,452.89,3,Gold,1
1365,14185.0,197.65,4,Silver,1
1366,14188.0,2018.9099999999999,1,Diamond,0
1367,14189.0,4604.3099999999995,1,Diamond,0
1368,14191.0,4660.01,1,Diamond,0
1369,14193.0,853.3900000000001,2,Platinum,0
1370,14194.0,11216.75,1,Diamond,0
1371,14195.0,962.7,2,Platinum,0
1372,14196.0,335.52,3,Gold,1
1373,14198.0,663.4999999999999,2,Platinum,1
1374,14199.0,185.39999999999998,4,Silver,1
1375,14201.0,688.0400000000001,2,Platinum,1
1376,14204.0,150.60999999999996,4,Silver,1
1377,14205.0,218.78,4,Silver,1
1378,14206.0,308.26,3,Gold,1
1379,14208.0,151.73999999999998,4,Silver,1
1380,14209.0,2067.13,1,Diamond,0
1381,14210.0,1900.89,1,Diamond,0
1382,14211.0,2208.3,1,Diamond,0
1383,14212.0,1070.48,2,Platinum,0
1384,14213.0,1.0,4,Silver,3
1385,14214.0,1000.2300000000001,2,Platinum,0
1386,14215.0,1777.92,1,Diamond,0
1387,14216.0,1839.3000000000002,1,Diamond,0
1388,14217.0,1925.36,1,Diamond,0
1389,14218.0,169.48000000000002,4,Silver,1
1390,14219.0,89.94,4,Silver,1
1391,14220.0,632.3999999999999,3,Gold,1
1392,14221.0,3427.85,1,Diamond,0
1393,14222.0,683.1700000000001,2,Platinum,1
1394,14223.0,975.23,2,Platinum,0
1395,14224.0,1009.73,2,Platinum,0
1396,14226.0,2184.24,1,Diamond,0
1397,14227.0,3315.7100000000005,1,Diamond,0
1398,14229.0,1450.6000000000001,2,Platinum,0
1399,14231.0,822.0600000000001,2,Platinum,1
1400,14232.0,2043.93,1,Diamond,0
1401,14233.0,1447.5100000000002,2,Platinum,0
1402,14234.0,754.1200000000001,2,Platinum,1
1403,14235.0,3093.86,1,Diamond,0
1404,14236.0,490.86,3,Gold,1
1405,14237.0,161.00000000000003,4,Silver,1
1406,14238.0,146.85,4,Silver,1
1407,14239.0,2323.5000000000005,1,Diamond,0
1408,14240.0,890.3400000000001,2,Platinum,0
1409,14241.0,213.70000000000005,4,Silver,1
1410,14242.0,280.55,4,Silver,1
1411,14243.0,2535.88,1,Diamond,0
1412,14245.0,1677.48,1,Diamond,0
1413,14246.0,1474.0600000000002,2,Platinum,0
1414,14247.0,136.76999999999998,4,Silver,1
1415,14248.0,302.58,3,Gold,1
1416,14250.0,1904.05,1,Diamond,0
1417,14251.0,2879.7,1,Diamond,0
1418,14256.0,935.06,2,Platinum,0
1419,14257.0,3087.2700000000004,1,Diamond,0
1420,14258.0,12650.080000000002,1,Diamond,0
1421,14259.0,120.0,4,Silver,1
1422,14261.0,1163.45,2,Platinum,0
1423,14262.0,2618.2299999999996,1,Diamond,0
1424,14264.0,319.47,3,Gold,1
1425,14265.0,530.18,3,Gold,1
1426,14267.0,1279.0900000000001,2,Platinum,0
1427,14270.0,492.65,3,Gold,1
1428,14271.0,112.32,4,Silver,1
1429,14272.0,437.96000000000004,3,Gold,1
1430,14273.0,559.97,3,Gold,1
1431,14276.0,1019.3900000000001,2,Platinum,0
1432,14277.0,3928.7999999999997,1,Diamond,0
1433,14280.0,134.04,4,Silver,1
1434,14282.0,3701.4400000000005,1,Diamond,0
1435,14284.0,578.45,3,Gold,1
1436,14285.0,1910.0100000000002,1,Diamond,0
1437,14286.0,4595.81,1,Diamond,0
1438,14287.0,151.23,4,Silver,1
1439,14288.0,413.85,3,Gold,1
1440,14289.0,911.26,2,Platinum,0
1441,14290.0,2307.45,1,Diamond,0
1442,14291.0,3873.3,1,Diamond,0
1443,14292.0,4819.329999999999,1,Diamond,0
1444,14293.0,1046.56,2,Platinum,0
1445,14295.0,154.7,4,Silver,1
1446,14297.0,1284.06,2,Platinum,0
1447,14298.0,50862.44,1,Diamond,0
1448,14299.0,2855.3500000000004,1,Diamond,0
1449,14300.0,43.2,4,Silver,1
1450,14301.0,632.04,3,Gold,1
1451,14304.0,197.1,4,Silver,1
1452,14305.0,1803.76,1,Diamond,0
1453,14306.0,2083.42,1,Diamond,0
1454,14307.0,2995.72,1,Diamond,0
1455,14309.0,2319.6800000000003,1,Diamond,0
1456,14311.0,229.71000000000004,4,Silver,1
1457,14312.0,1611.59,1,Diamond,0
1458,14314.0,120.0,4,Silver,1
1459,14315.0,2456.9800000000005,1,Diamond,0
1460,14317.0,508.58,3,Gold,1
1461,14320.0,343.10999999999996,3,Gold,1
1462,14321.0,1530.7500000000002,2,Platinum,0
1463,14323.0,574.26,3,Gold,1
1464,14326.0,166.85000000000002,4,Silver,1
1465,14327.0,311.65000000000003,3,Gold,1
1466,14329.0,4889.139999999999,1,Diamond,0
1467,14331.0,462.65999999999997,3,Gold,1
1468,14332.0,840.21,2,Platinum,0
1469,14333.0,351.45,3,Gold,1
1470,14334.0,2539.46,1,Diamond,0
1471,14335.0,454.85999999999996,3,Gold,1
1472,14336.0,1614.91,1,Diamond,0
1473,14338.0,554.2199999999999,3,Gold,1
1474,14339.0,289.91,4,Silver,1
1475,14340.0,134.7,4,Silver,1
1476,14341.0,2151.08,1,Diamond,0
1477,14342.0,607.71,3,Gold,1
1478,14344.0,889.9300000000002,2,Platinum,0
1479,14345.0,108.97999999999999,4,Silver,1
1480,14346.0,1021.58,2,Platinum,0
1481,14348.0,409.57,3,Gold,1
1482,14349.0,133.5,4,Silver,1
1483,14350.0,258.7,4,Silver,1
1484,14351.0,51.0,4,Silver,1
1485,14352.0,1078.9600000000003,2,Platinum,0
1486,14353.0,90.6,4,Silver,1
1487,14354.0,163.62,4,Silver,1
1488,14355.0,174.4,4,Silver,1
1489,14356.0,666.9399999999999,2,Platinum,1
1490,14357.0,225.12,4,Silver,1
1491,14359.0,882.5799999999999,2,Platinum,0
1492,14360.0,2118.03,1,Diamond,0
1493,14362.0,151.50000000000003,4,Silver,1
1494,14364.0,3717.35,1,Diamond,0
1495,14367.0,9134.119999999999,1,Diamond,0
1496,14368.0,155.0,4,Silver,1
1497,14371.0,100.5,4,Silver,1
1498,14373.0,76.55,4,Silver,1
1499,14375.0,235.56,4,Silver,1
1500,14377.0,617.05,3,Gold,1
1501,14379.0,348.1,3,Gold,1
1502,14381.0,202.68,4,Silver,1
1503,14382.0,615.4899999999999,3,Gold,1
1504,14383.0,1247.69,2,Platinum,0
1505,14385.0,202.10999999999999,4,Silver,1
1506,14386.0,142.4,4,Silver,1
1507,14387.0,1727.6000000000001,1,Diamond,0
1508,14388.0,3172.04,1,Diamond,0
1509,14389.0,999.72,2,Platinum,0
1510,14390.0,4582.22,1,Diamond,0
1511,14393.0,67.94999999999999,4,Silver,1
1512,14395.0,3444.11,1,Diamond,0
1513,14396.0,487.99000000000007,3,Gold,1
1514,14397.0,2556.68,1,Diamond,0
1515,14400.0,559.6999999999999,3,Gold,1
1516,14401.0,4039.98,1,Diamond,0
1517,14403.0,1426.31,2,Platinum,0
1518,14404.0,1409.72,2,Platinum,0
1519,14406.0,156.75,4,Silver,1
1520,14407.0,2111.08,1,Diamond,0
1521,14408.0,2599.03,1,Diamond,0
1522,14409.0,1908.2500000000002,1,Diamond,0
1523,14410.0,573.45,3,Gold,1
1524,14411.0,1063.0,2,Platinum,0
1525,14412.0,761.33,2,Platinum,1
1526,14413.0,121.05000000000001,4,Silver,1
1527,14414.0,1485.1300000000003,2,Platinum,0
1528,14415.0,5766.85,1,Diamond,0
1529,14416.0,490.2200000000001,3,Gold,1
1530,14418.0,1937.25,1,Diamond,0
1531,14419.0,1051.79,2,Platinum,0
1532,14420.0,385.87,3,Gold,1
1533,14421.0,813.1100000000001,2,Platinum,1
1534,14422.0,4263.639999999999,1,Diamond,0
1535,14423.0,265.2,4,Silver,1
1536,14424.0,322.08,3,Gold,1
1537,14426.0,3918.8999999999996,1,Diamond,0
1538,14427.0,363.34000000000003,3,Gold,1
1539,14428.0,1209.3700000000001,2,Platinum,0
1540,14431.0,423.26000000000005,3,Gold,1
1541,14432.0,2248.5,1,Diamond,0
1542,14434.0,1372.8,2,Platinum,0
1543,14436.0,89.06,4,Silver,1
1544,14437.0,1.0,4,Silver,3
1545,14438.0,131.9,4,Silver,1
1546,14439.0,2661.24,1,Diamond,0
1547,14440.0,2357.6800000000003,1,Diamond,0
1548,14441.0,1545.14,2,Platinum,0
1549,14442.0,1544.6200000000001,2,Platinum,0
1550,14443.0,1400.88,2,Platinum,0
1551,14446.0,1010.35,2,Platinum,0
1552,14447.0,1163.2300000000002,2,Platinum,0
1553,14448.0,375.35,3,Gold,1
1554,14449.0,885.8000000000001,2,Platinum,0
1555,14450.0,483.24999999999994,3,Gold,1
1556,14451.0,643.9000000000001,3,Gold,1
1557,14452.0,259.05,4,Silver,1
1558,14453.0,119.93,4,Silver,1
1559,14456.0,3002.51,1,Diamond,0
1560,14457.0,113.64,4,Silver,1
1561,14459.0,1837.92,1,Diamond,0
1562,14460.0,383.34,3,Gold,1
1563,14461.0,2103.0599999999995,1,Diamond,0
1564,14462.0,1942.45,1,Diamond,0
1565,14463.0,529.62,3,Gold,1
1566,14465.0,1038.44,2,Platinum,0
1567,14466.0,2272.4,1,Diamond,0
1568,14467.0,596.2600000000001,3,Gold,1
1569,14470.0,461.19000000000005,3,Gold,1
1570,14472.0,1852.67,1,Diamond,0
1571,14473.0,234.34,4,Silver,1
1572,14474.0,537.71,3,Gold,1
1573,14475.0,799.8199999999999,2,Platinum,1
1574,14476.0,193.0,4,Silver,1
1575,14477.0,1307.8100000000002,2,Platinum,0
1576,14479.0,316.24999999999994,3,Gold,1
1577,14480.0,279.05,4,Silver,1
1578,14481.0,636.51,3,Gold,1
1579,14482.0,2022.81,1,Diamond,0
1580,14483.0,129.2,4,Silver,1
1581,14484.0,321.92,3,Gold,1
1582,14485.0,162.8,4,Silver,1
1583,14487.0,1152.73,2,Platinum,0
1584,14488.0,1047.43,2,Platinum,0
1585,14489.0,463.38,3,Gold,1
1586,14491.0,340.93,3,Gold,1
1587,14493.0,2362.84,1,Diamond,0
1588,14494.0,139.56,4,Silver,1
1589,14495.0,123.79999999999998,4,Silver,1
1590,14496.0,538.8100000000001,3,Gold,1
1591,14497.0,457.47,3,Gold,1
1592,14498.0,1957.3200000000002,1,Diamond,0
1593,14499.0,808.44,2,Platinum,1
1594,14500.0,356.85,3,Gold,1
1595,14501.0,190.31000000000003,4,Silver,1
1596,14502.0,2310.1800000000003,1,Diamond,0
1597,14503.0,3543.26,1,Diamond,0
1598,14504.0,673.26,2,Platinum,1
1599,14505.0,5772.49,1,Diamond,0
1600,14506.0,1960.6499999999999,1,Diamond,0
1601,14507.0,1352.88,2,Platinum,0
1602,14508.0,268.05000000000007,4,Silver,1
1603,14511.0,1267.4100000000003,2,Platinum,0
1604,14512.0,275.28,4,Silver,1
1605,14513.0,438.49,3,Gold,1
1606,14514.0,990.2,2,Platinum,0
1607,14515.0,2076.8900000000003,1,Diamond,0
1608,14517.0,330.45000000000005,3,Gold,1
1609,14518.0,174.37,4,Silver,1
1610,14520.0,270.6,4,Silver,1
1611,14522.0,974.54,2,Platinum,0
1612,14523.0,241.09,4,Silver,1
1613,14524.0,1843.83,1,Diamond,0
1614,14525.0,4105.07,1,Diamond,0
1615,14527.0,7709.6900000000005,1,Diamond,0
1616,14528.0,364.21999999999997,3,Gold,1
1617,14529.0,578.6099999999999,3,Gold,1
1618,14530.0,2862.11,1,Diamond,0
1619,14532.0,932.8500000000001,2,Platinum,0
1620,14533.0,1812.6200000000003,1,Diamond,0
1621,14534.0,4025.6000000000004,1,Diamond,0
1622,14535.0,2831.7400000000002,1,Diamond,0
1623,14536.0,170.95,4,Silver,1
1624,14537.0,355.56000000000006,3,Gold,1
1625,14538.0,388.24999999999994,3,Gold,1
1626,14539.0,537.48,3,Gold,1
1627,14540.0,952.66,2,Platinum,0
1628,14541.0,1453.35,2,Platinum,0
1629,14542.0,103.25000000000001,4,Silver,1
1630,14543.0,2916.17,1,Diamond,0
1631,14544.0,2004.3000000000004,1,Diamond,0
1632,14546.0,2482.8599999999997,1,Diamond,0
1633,14547.0,3953.9500000000003,1,Diamond,0
1634,14548.0,652.8,2,Platinum,1
1635,14549.0,289.24,4,Silver,1
1636,14550.0,757.3700000000001,2,Platinum,1
1637,14551.0,186.23000000000002,4,Silver,1
1638,14552.0,164.22,4,Silver,1
1639,14553.0,859.2700000000001,2,Platinum,0
1640,14554.0,2279.4900000000002,1,Diamond,0
1641,14555.0,312.54,3,Gold,1
1642,14557.0,1.0,4,Silver,3
1643,14560.0,2174.1800000000003,1,Diamond,0
1644,14561.0,1080.76,2,Platinum,0
1645,14562.0,4676.62,1,Diamond,0
1646,14565.0,3073.77,1,Diamond,0
1647,14566.0,1432.0,2,Platinum,0
1648,14567.0,1524.46,2,Platinum,0
1649,14569.0,227.38999999999996,4,Silver,1
1650,14570.0,218.06,4,Silver,1
1651,14572.0,2775.39,1,Diamond,0
1652,14573.0,1590.1200000000001,2,Platinum,0
1653,14576.0,35.400000000000006,4,Silver,1
1654,14577.0,859.7100000000002,2,Platinum,0
1655,14578.0,168.63,4,Silver,1
1656,14581.0,138.6,4,Silver,1
1657,14582.0,114.11,4,Silver,1
1658,14583.0,986.9599999999999,2,Platinum,0
1659,14584.0,1020.0600000000001,2,Platinum,0
1660,14585.0,157.05,4,Silver,1
1661,14586.0,134.16000000000003,4,Silver,1
1662,14587.0,1577.3899999999999,2,Platinum,0
1663,14589.0,39.75,4,Silver,1
1664,14591.0,1320.21,2,Platinum,0
1665,14592.0,557.9399999999999,3,Gold,1
1666,14593.0,617.15,3,Gold,1
1667,14594.0,363.3299999999999,3,Gold,1
1668,14595.0,1740.6000000000001,1,Diamond,0
1669,14597.0,866.2400000000001,2,Platinum,0
1670,14598.0,221.97,4,Silver,1
1671,14600.0,393.33,3,Gold,1
1672,14601.0,213.96000000000004,4,Silver,1
1673,14603.0,660.0,2,Platinum,1
1674,14606.0,11633.350000000002,1,Diamond,0
1675,14607.0,10981.1,1,Diamond,0
1676,14608.0,1785.1499999999999,1,Diamond,0
1677,14609.0,601.5600000000001,3,Gold,1
1678,14616.0,406.08000000000004,3,Gold,1
1679,14618.0,538.59,3,Gold,1
1680,14619.0,379.50999999999993,3,Gold,1
1681,14620.0,393.2800000000001,3,Gold,1
1682,14621.0,1765.7599999999998,1,Diamond,0
1683,14622.0,320.58,3,Gold,1
1684,14623.0,866.8,2,Platinum,0
1685,14624.0,225.84999999999997,4,Silver,1
1686,14625.0,848.48,2,Platinum,0
1687,14626.0,2757.07,1,Diamond,0
1688,14627.0,1.0,4,Silver,3
1689,14628.0,671.9599999999999,2,Platinum,1
1690,14629.0,935.46,2,Platinum,0
1691,14631.0,1006.98,2,Platinum,0
1692,14632.0,114.56,4,Silver,1
1693,14633.0,344.9000000000001,3,Gold,1
1694,14636.0,609.8500000000001,3,Gold,1
1695,14638.0,443.6,3,Gold,1
1696,14639.0,2952.34,1,Diamond,0
1697,14640.0,2024.45,1,Diamond,0
1698,14641.0,110.46,4,Silver,1
1699,14642.0,96.12,4,Silver,1
1700,14643.0,668.6099999999999,2,Platinum,1
1701,14644.0,780.4599999999999,2,Platinum,1
1702,14645.0,597.0899999999999,3,Gold,1
1703,14646.0,279489.02,1,Diamond,0
1704,14647.0,236.04,4,Silver,1
1705,14649.0,1402.59,2,Platinum,0
1706,14651.0,653.7499999999998,2,Platinum,1
1707,14652.0,114.18,4,Silver,1
1708,14653.0,1926.6499999999999,1,Diamond,0
1709,14655.0,1930.15,1,Diamond,0
1710,14656.0,291.05,4,Silver,1
1711,14657.0,838.27,2,Platinum,0
1712,14658.0,247.14999999999998,4,Silver,1
1713,14659.0,2456.5299999999997,1,Diamond,0
1714,14660.0,285.73999999999995,4,Silver,1
1715,14661.0,107.95,4,Silver,1
1716,14662.0,741.3699999999999,2,Platinum,1
1717,14664.0,636.24,3,Gold,1
1718,14665.0,1258.38,2,Platinum,0
1719,14666.0,195.25,4,Silver,1
1720,14667.0,9165.04,1,Diamond,0
1721,14669.0,1259.2400000000002,2,Platinum,0
1722,14670.0,392.86,3,Gold,1
1723,14672.0,765.55,2,Platinum,1
1724,14673.0,1736.4,1,Diamond,0
1725,14675.0,596.36,3,Gold,1
1726,14676.0,2543.24,1,Diamond,0
1727,14679.0,1.0,4,Silver,3
1728,14680.0,26932.339999999997,1,Diamond,0
1729,14681.0,498.95,3,Gold,1
1730,14682.0,52.0,4,Silver,1
1731,14684.0,1201.5099999999998,2,Platinum,0
1732,14687.0,628.3799999999999,3,Gold,1
1733,14688.0,5055.610000000001,1,Diamond,0
1734,14689.0,112.80000000000001,4,Silver,1
1735,14690.0,341.96,3,Gold,1
1736,14691.0,2114.33,1,Diamond,0
1737,14692.0,582.0500000000001,3,Gold,1
1738,14693.0,172.9,4,Silver,1
1739,14696.0,2070.9700000000003,1,Diamond,0
1740,14697.0,188.60999999999996,4,Silver,1
1741,14698.0,1217.27,2,Platinum,0
1742,14699.0,109.13000000000001,4,Silver,1
1743,14700.0,2195.0999999999995,1,Diamond,0
1744,14701.0,2462.94,1,Diamond,0
1745,14702.0,3210.29,1,Diamond,0
1746,14703.0,318.16999999999996,3,Gold,1
1747,14704.0,1493.96,2,Platinum,0
1748,14705.0,179.0,4,Silver,1
1749,14708.0,1096.6699999999998,2,Platinum,0
1750,14709.0,4911.140000000001,1,Diamond,0
1751,14710.0,599.48,3,Gold,1
1752,14711.0,2809.02,1,Diamond,0
1753,14712.0,917.07,2,Platinum,0
1754,14713.0,2660.0999999999995,1,Diamond,0
1755,14714.0,160.19,4,Silver,1
1756,14715.0,867.3800000000001,2,Platinum,0
1757,14716.0,307.50999999999993,3,Gold,1
1758,14719.0,1571.89,2,Platinum,0
1759,14720.0,663.8100000000002,2,Platinum,1
1760,14722.0,180.42,4,Silver,1
1761,14723.0,1122.3600000000001,2,Platinum,0
1762,14725.0,655.5800000000002,2,Platinum,1
1763,14727.0,268.58,4,Silver,1
1764,14729.0,313.49000000000007,3,Gold,1
1765,14730.0,1897.5700000000002,1,Diamond,0
1766,14731.0,380.02000000000004,3,Gold,1
1767,14732.0,2686.34,1,Diamond,0
1768,14733.0,9451.54,1,Diamond,0
1769,14735.0,5807.6900000000005,1,Diamond,0
1770,14737.0,1164.55,2,Platinum,0
1771,14738.0,1289.94,2,Platinum,0
1772,14739.0,3899.1,1,Diamond,0
1773,14740.0,1423.2099999999996,2,Platinum,0
1774,14741.0,1400.3400000000001,2,Platinum,0
1775,14744.0,1088.53,2,Platinum,0
1776,14745.0,1167.1600000000003,2,Platinum,0
1777,14747.0,294.29999999999995,3,Gold,1
1778,14748.0,1311.79,2,Platinum,0
1779,14752.0,389.63999999999993,3,Gold,1
1780,14753.0,563.1499999999999,3,Gold,1
1781,14754.0,638.05,3,Gold,1
1782,14755.0,4965.38,1,Diamond,0
1783,14756.0,738.9599999999998,2,Platinum,1
1784,14757.0,420.50000000000006,3,Gold,1
1785,14758.0,1484.06,2,Platinum,0
1786,14759.0,1625.97,1,Diamond,0
1787,14760.0,53.8,4,Silver,1
1788,14761.0,255.89999999999998,4,Silver,1
1789,14762.0,300.52,3,Gold,1
1790,14764.0,250.55,4,Silver,1
1791,14765.0,254.11,4,Silver,1
1792,14766.0,2423.0699999999997,1,Diamond,0
1793,14768.0,139.50000000000003,4,Silver,1
1794,14769.0,10383.829999999998,1,Diamond,0
1795,14770.0,876.42,2,Platinum,0
1796,14772.0,139.26,4,Silver,1
1797,14775.0,1011.8999999999999,2,Platinum,0
1798,14776.0,2195.5800000000004,1,Diamond,0
1799,14777.0,1.0,4,Silver,3
1800,14778.0,730.8599999999999,2,Platinum,1
1801,14779.0,386.15,3,Gold,1
1802,14780.0,447.68,3,Gold,1
1803,14782.0,200.10000000000002,4,Silver,1
1804,14784.0,289.99,4,Silver,1
1805,14785.0,77.4,4,Silver,1
1806,14788.0,679.4399999999998,2,Platinum,1
1807,14789.0,197.64000000000001,4,Silver,1
1808,14790.0,745.0600000000001,2,Platinum,1
1809,14792.0,1.0,4,Silver,3
1810,14793.0,214.14000000000001,4,Silver,1
1811,14794.0,1272.11,2,Platinum,0
1812,14795.0,131.45,4,Silver,1
1813,14796.0,7792.51,1,Diamond,0
1814,14798.0,173.74,4,Silver,1
1815,14799.0,157.70000000000002,4,Silver,1
1816,14800.0,4228.389999999999,1,Diamond,0
1817,14801.0,189.34,4,Silver,1
1818,14803.0,845.55,2,Platinum,0
1819,14804.0,353.27,3,Gold,1
1820,14805.0,546.4000000000001,3,Gold,1
1821,14806.0,193.39,4,Silver,1
1822,14808.0,2152.8,1,Diamond,0
1823,14810.0,2085.33,1,Diamond,0
1824,14813.0,152.87999999999997,4,Silver,1
1825,14815.0,778.5,2,Platinum,1
1826,14816.0,271.85,4,Silver,1
1827,14817.0,1110.3400000000001,2,Platinum,0
1828,14818.0,657.8,2,Platinum,1
1829,14819.0,272.07,4,Silver,1
1830,14820.0,507.28999999999996,3,Gold,1
1831,14821.0,48.800000000000004,4,Silver,1
1832,14823.0,321.42999999999995,3,Gold,1
1833,14824.0,1127.7100000000003,2,Platinum,0
1834,14825.0,2221.0100000000007,1,Diamond,0
1835,14828.0,2139.76,1,Diamond,0
1836,14829.0,644.65,2,Platinum,1
1837,14830.0,188.88,4,Silver,1
1838,14834.0,1698.3500000000001,1,Diamond,0
1839,14836.0,102.44999999999999,4,Silver,1
1840,14837.0,1641.2000000000005,1,Diamond,0
1841,14840.0,62.85,4,Silver,1
1842,14841.0,3295.7599999999998,1,Diamond,0
1843,14842.0,2456.8,1,Diamond,0
1844,14844.0,3189.8100000000004,1,Diamond,0
1845,14847.0,309.4,3,Gold,1
1846,14849.0,7904.280000000001,1,Diamond,0
1847,14850.0,278.15000000000003,4,Silver,1
1848,14851.0,511.3499999999999,3,Gold,1
1849,14852.0,2836.69,1,Diamond,0
1850,14853.0,463.04999999999995,3,Gold,1
1851,14854.0,2730.09,1,Diamond,0
1852,14855.0,645.65,2,Platinum,1
1853,14856.0,1290.53,2,Platinum,0
1854,14857.0,1165.65,2,Platinum,0
1855,14859.0,1352.0400000000002,2,Platinum,0
1856,14860.0,168.62,4,Silver,1
1857,14861.0,125.79000000000002,4,Silver,1
1858,14862.0,841.2,2,Platinum,0
1859,14863.0,266.76,4,Silver,1
1860,14865.0,52.2,4,Silver,1
1861,14866.0,14197.45,1,Diamond,0
1862,14867.0,701.33,2,Platinum,1
1863,14868.0,2939.6400000000003,1,Diamond,0
1864,14869.0,717.7,2,Platinum,1
1865,14870.0,327.24999999999994,3,Gold,1
1866,14871.0,501.28,3,Gold,1
1867,14873.0,519.6800000000001,3,Gold,1
1868,14875.0,1448.72,2,Platinum,0
1869,14878.0,1476.0900000000001,2,Platinum,0
1870,14880.0,690.59,2,Platinum,1
1871,14881.0,255.4,4,Silver,1
1872,14882.0,589.7,3,Gold,1
1873,14883.0,756.6400000000001,2,Platinum,1
1874,14885.0,765.3199999999999,2,Platinum,1
1875,14886.0,364.79999999999995,3,Gold,1
1876,14887.0,1862.0,1,Diamond,0
1877,14888.0,369.2,3,Gold,1
1878,14889.0,135.9,4,Silver,1
1879,14890.0,125.65,4,Silver,1
1880,14891.0,554.38,3,Gold,1
1881,14893.0,1237.8500000000001,2,Platinum,0
1882,14894.0,655.7499999999999,2,Platinum,1
1883,14895.0,11020.26,1,Diamond,0
1884,14896.0,468.77000000000004,3,Gold,1
1885,14897.0,1366.38,2,Platinum,0
1886,14898.0,1194.1100000000001,2,Platinum,0
1887,14901.0,1414.99,2,Platinum,0
1888,14902.0,314.11,3,Gold,1
1889,14903.0,2729.1800000000003,1,Diamond,0
1890,14904.0,1025.44,2,Platinum,0
1891,14905.0,599.9,3,Gold,1
1892,14907.0,3478.85,1,Diamond,0
1893,14908.0,277.79999999999995,4,Silver,1
1894,14910.0,389.86,3,Gold,1
1895,14911.0,132458.72999999998,1,Diamond,0
1896,14912.0,841.52,2,Platinum,0
1897,14913.0,1227.43,2,Platinum,0
